epoch,train_loss,val_loss,val_acc,val_f1,lr
1,0.7017,0.6873,0.6125,0.5968,1.00e-04
2,0.6850,0.6777,0.6750,0.6551,9.70e-05
3,0.6738,0.6677,0.7300,0.7234,8.83e-05
4,0.6632,0.6598,0.7300,0.7270,7.50e-05
5,0.6563,0.6532,0.7375,0.7344,5.87e-05
6,0.6486,0.6478,0.7450,0.7439,4.13e-05
7,0.6424,0.6440,0.7475,0.7462,2.50e-05
8,0.6419,0.6420,0.7550,0.7528,1.17e-05
9,0.6372,0.6412,0.7550,0.7528,3.02e-06
10,0.6364,0.6411,0.7525,0.7504,0.00e+00
