epoch,train_loss,val_loss,val_acc,val_f1,lr
1,0.7000,0.6890,0.5450,0.4447,1.00e-04
2,0.6838,0.6801,0.6425,0.6078,9.70e-05
3,0.6756,0.6703,0.7000,0.6936,8.83e-05
4,0.6647,0.6629,0.6875,0.6767,7.50e-05
5,0.6571,0.6560,0.7175,0.7116,5.87e-05
6,0.6519,0.6501,0.7125,0.7094,4.13e-05
7,0.6465,0.6461,0.7125,0.7094,2.50e-05
8,0.6412,0.6440,0.7200,0.7174,1.17e-05
9,0.6401,0.6431,0.7300,0.7280,3.02e-06
10,0.6378,0.6430,0.7300,0.7280,0.00e+00
