epoch,train_loss,val_loss,val_acc,val_f1,lr
1,0.6162,0.5442,0.8050,0.8043,1.00e-05
2,0.5183,0.4806,0.8175,0.8170,9.70e-06
3,0.4716,0.4658,0.8100,0.8100,8.83e-06
4,0.4516,0.4867,0.7975,0.7953,7.50e-06
5,0.4259,0.4677,0.8200,0.8191,5.87e-06
6,0.4085,0.4704,0.8275,0.8265,4.13e-06
7,0.3873,0.4508,0.8300,0.8300,2.50e-06
8,0.3790,0.4562,0.8250,0.8245,1.17e-06
9,0.3727,0.4514,0.8300,0.8298,3.02e-07
10,0.3646,0.4517,0.8300,0.8298,0.00e+00
