epoch,train_loss,val_loss,val_acc,val_f1,lr
1,0.7031,0.6926,0.5000,0.3333,1.00e-04
2,0.6880,0.6843,0.6525,0.6488,9.70e-05
3,0.6793,0.6773,0.7175,0.7078,8.83e-05
4,0.6717,0.6707,0.7125,0.7108,7.50e-05
5,0.6619,0.6645,0.7350,0.7349,5.87e-05
6,0.6554,0.6604,0.7250,0.7249,4.13e-05
7,0.6528,0.6574,0.7425,0.7407,2.50e-05
8,0.6512,0.6560,0.7375,0.7352,1.17e-05
9,0.6508,0.6552,0.7475,0.7460,3.02e-06
10,0.6464,0.6551,0.7475,0.7460,0.00e+00
