epoch,train_loss,val_loss,val_acc,val_f1,lr
1,0.6957,0.6876,0.6225,0.6189,1.00e-04
2,0.6862,0.6760,0.7050,0.6972,9.70e-05
3,0.6709,0.6658,0.6250,0.5955,8.83e-05
4,0.6639,0.6554,0.7500,0.7497,7.50e-05
5,0.6522,0.6470,0.7300,0.7280,5.87e-05
6,0.6420,0.6403,0.7600,0.7596,4.13e-05
7,0.6366,0.6362,0.7550,0.7544,2.50e-05
8,0.6336,0.6340,0.7625,0.7620,1.17e-05
9,0.6336,0.6331,0.7650,0.7645,3.02e-06
10,0.6323,0.6330,0.7625,0.7620,0.00e+00
