epoch,train_loss,val_loss,val_acc,val_f1,lr
1,0.6175,0.5516,0.7625,0.7605,1.00e-05
2,0.5313,0.5390,0.7700,0.7640,9.70e-06
3,0.4871,0.4888,0.7900,0.7879,8.83e-06
4,0.4513,0.4911,0.7925,0.7898,7.50e-06
5,0.4199,0.4599,0.8325,0.8325,5.87e-06
6,0.4029,0.4564,0.8200,0.8200,4.13e-06
7,0.3808,0.4649,0.8250,0.8246,2.50e-06
8,0.3722,0.4757,0.8200,0.8188,1.17e-06
9,0.3671,0.4654,0.8150,0.8148,3.02e-07
10,0.3627,0.4666,0.8200,0.8197,0.00e+00
